                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "12778"          2.0000000000000000E+000          8.5068950041122882E-001          1.8172620000000001E+005                       "gfortran"                          "9.2.0"            "x86_64-macos-20.4.1"                       "20220420" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            5560          7.5178388721361533E+007          1.8266175543921985E+005          1.9188019757999282E+004          1.5906755775508399E+000          3.7260643322034697E+000          8.7128795927535139E+003          5.9131694404172922E+003         -9.8882711083236152E-001         -9.9999811133754068E-001          1.9926903071847701E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6211762481393155E+000         -2.0370358975782068E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6211762481393155E+000         -2.0370358975782068E+001          1.0000000000000000E+000         -1.7816289965495380E-012          8.3118065414673097E+053         -9.4602808958309580E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.4602808958309580E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5565          7.5182492869045943E+007          1.8266301845263678E+005          1.9188086095588314E+004          1.5906755775524632E+000          3.7260459510141919E+000          8.7129012872004932E+003          5.9131973593315452E+003         -9.8881934033498631E-001         -9.9999811134649341E-001          1.9926804769666040E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6203098102212454E+000         -2.0370361179618637E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6203098102212454E+000         -2.0370361179618637E+001          1.0000000000000000E+000         -1.7780690833062379E-012          8.3117942739473307E+053         -9.4792389843627633E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.4792389843627633E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5570          7.5186575335455909E+007          1.8266427731407096E+005          1.9188152214873477E+004          1.5906755775540760E+000          3.7260276304402620E+000          8.7129229102136651E+003          5.9132251864120426E+003         -9.8881117725825818E-001         -9.9999811135541627E-001          1.9926706791653950E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6194366354917715E+000         -2.0370363371868169E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6194366354917715E+000         -2.0370363371868169E+001          1.0000000000000000E+000         -1.7744888043220637E-012          8.3117820467973865E+053         -9.4983821864595819E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.4983821864595819E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5575          7.5190646502863929E+007          1.8266553519211544E+005          1.9188218282280417E+004          1.5906755775556858E+000          3.7260093243670562E+000          8.7129445162195116E+003          5.9132529917007332E+003         -9.8880336145667080E-001         -9.9999811136433203E-001          1.9926608891191417E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6185856920405559E+000         -2.0370365558291009E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6185856920405559E+000         -2.0370365558291009E+001          1.0000000000000000E+000         -1.7710064127175991E-012          8.3117698292410674E+053         -9.5170768103028702E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.5170768103028702E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5580          7.5194709307804510E+007          1.8266679297832557E+005          1.9188284344636497E+004          1.5906755775572958E+000          3.7259910198193955E+000          8.7129661205320226E+003          5.9132807949054477E+003         -9.8879562628155249E-001         -9.9999811137324734E-001          1.9926510998887463E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6177346570414901E+000         -2.0370367736052149E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6177346570414901E+000         -2.0370367736052149E+001          1.0000000000000000E+000         -1.7675305178854114E-012          8.3117576126187774E+053         -9.5358102335948618E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.5358102335948618E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5585          7.5198785098794624E+007          1.8266805731344878E+005          1.9188350750730046E+004          1.5906755775589225E+000          3.7259726201559968E+000          8.7129878372147832E+003          5.9133087428186473E+003         -9.8878752034252748E-001         -9.9999811138220862E-001          1.9926412597906609E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6168489915304161E+000         -2.0370369921754072E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6168489915304161E+000         -2.0370369921754072E+001          1.0000000000000000E+000         -1.7639207526997130E-012          8.3117453324305435E+053         -9.5553427836643645E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.5553427836643645E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5590          7.5202843409124106E+007          1.8266931876252018E+005          1.9188417005011819E+004          1.5906755775605421E+000          3.7259542626832247E+000          8.7130095042089397E+003          5.9133366268818036E+003         -9.8878004808110931E-001         -9.9999811139114925E-001          1.9926314422560303E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6160078429885001E+000         -2.0370372100557216E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6160078429885001E+000         -2.0370372100557216E+001          1.0000000000000000E+000         -1.7604988366898559E-012          8.3117330803162310E+053         -9.5739337733817400E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.5739337733817400E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5595          7.5206900237087995E+007          1.8267058222598725E+005          1.9188483364865075E+004          1.5906755775621664E+000          3.7259358760861878E+000          8.7130312056860075E+003          5.9133645554183149E+003         -9.8877223193134434E-001         -9.9999811140010408E-001          1.9926216091458067E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6151507563697596E+000         -2.0370374277342119E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6151507563697596E+000         -2.0370374277342119E+001          1.0000000000000000E+000         -1.7570190855506942E-012          8.3117208086790224E+053         -9.5929130810051429E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.5929130810051429E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5600          7.5210948881597981E+007          1.8267184563962818E+005          1.9188549721871877E+004          1.5906755775637913E+000          3.7259174904049943E+000          8.7130529061902816E+003          5.9133924827989667E+003         -9.8876453955307531E-001         -9.9999811140905825E-001          1.9926117765253737E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6143137904110176E+000         -2.0370376450255012E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6143137904110176E+000         -2.0370376450255012E+001          1.0000000000000000E+000         -1.7536274708787188E-012          8.3117085375681966E+053         -9.6114847041087496E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.6114847041087496E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5605          7.5215004527050301E+007          1.8267311375932646E+005          1.9188616325819417E+004          1.5906755775654273E+000          3.7258990364312368E+000          8.7130746874085598E+003          5.9134205141508382E+003         -9.8875678077088780E-001         -9.9999811141804551E-001          1.9926019073822254E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6134394532384650E+000         -2.0370378622951829E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6134394532384650E+000         -2.0370378622951829E+001          1.0000000000000000E+000         -1.7500918014111088E-012          8.3116962207916423E+053         -9.6309212379768853E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.6309212379768853E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5610          7.5219085546142966E+007          1.8267439239719888E+005          1.9188683481966389E+004          1.5906755775670918E+000          3.7258804295890751E+000          8.7130966491675699E+003          5.9134487779477922E+003         -9.8874856491777463E-001         -9.9999811142710748E-001          1.9925919564853849E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6125447014031078E+000         -2.0370380810673563E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6125447014031078E+000         -2.0370380810673563E+001          1.0000000000000000E+000         -1.7464811022571181E-012          8.3116838018991280E+053         -9.6508512740420678E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.6508512740420678E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5615          7.5223157866467252E+007          1.8267567093027942E+005          1.9188750632374526E+004          1.5906755775687547E+000          3.7258618244671879E+000          8.7131186090069004E+003          5.9134770393725839E+003         -9.8874085550008561E-001         -9.9999811143616835E-001          1.9925820065085453E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6116774923402488E+000         -2.0370382995963258E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6116774923402488E+000         -2.0370382995963258E+001          1.0000000000000000E+000         -1.7429883983539594E-012          8.3116713840678762E+053         -9.6702092468734224E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.6702092468734224E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5620          7.5227246937315255E+007          1.8267695728594207E+005          1.9188818193398787E+004          1.5906755775704384E+000          3.7258431057087389E+000          8.7131407030844694E+003          5.9135054736559041E+003         -9.8873257360845279E-001         -9.9999811144528461E-001          1.9925719957591170E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6108205984913848E+000         -2.0370385188003954E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6108205984913848E+000         -2.0370385188003954E+001          1.0000000000000000E+000         -1.7395439688646172E-012          8.3116588903030837E+053         -9.6893763214869496E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.6893763214869496E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5625          7.5231360963660687E+007          1.8267825414257945E+005          1.9188886305706630E+004          1.5906755775721499E+000          3.7258242343425723E+000          8.7131629774009762E+003          5.9135341400011566E+003         -9.8872434516319763E-001         -9.9999811145447504E-001          1.9925619033954112E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6099203953728090E+000         -2.0370387393634704E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6099203953728090E+000         -2.0370387393634704E+001          1.0000000000000000E+000         -1.7359331702237665E-012          8.3116462945916933E+053         -9.7095501641713803E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.7095501641713803E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5630          7.5235474302542344E+007          1.8267955347509580E+005          1.9188954547807825E+004          1.5906755775738670E+000          3.7258053271498781E+000          8.7131852941186389E+003          5.9135628610168806E+003         -9.8871633144873672E-001         -9.9999811146368245E-001          1.9925517918717568E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6090207288364464E+000         -2.0370389601283495E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6090207288364464E+000         -2.0370389601283495E+001          1.0000000000000000E+000         -1.7323319988647997E-012          8.3116336748781595E+053         -9.7297541199694812E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.7297541199694812E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5635          7.5239569877768159E+007          1.8268084974525013E+005          1.9189022628829225E+004          1.5906755775755772E+000          3.7257864647200534E+000          8.7132075581153713E+003          5.9135915142834101E+003         -9.8870872957854383E-001         -9.9999811147286832E-001          1.9925417042871876E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6081925472196570E+000         -2.0370391798362530E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6081925472196570E+000         -2.0370391798362530E+001          1.0000000000000000E+000         -1.7290229141048690E-012          8.3116210849524405E+053         -9.7483952339011635E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.7483952339011635E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5640          7.5243686161652163E+007          1.8268215516731638E+005          1.9189091190271309E+004          1.5906755775773107E+000          3.7257674693207821E+000          8.7132299791756395E+003          5.9136203697894698E+003         -9.8870068128773847E-001         -9.9999811148211915E-001          1.9925315455908461E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6073194820380490E+000         -2.0370394006046507E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6073194820380490E+000         -2.0370394006046507E+001          1.0000000000000000E+000         -1.7255417672902457E-012          8.3116084061845131E+053         -9.7680820127193109E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.7680820127193109E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5645          7.5247799617661729E+007          1.8268346238449408E+005          1.9189159845748080E+004          1.5906755775790498E+000          3.7257484480045813E+000          8.7132524309424043E+003          5.9136492649170377E+003         -9.8869260831024286E-001         -9.9999811149138218E-001          1.9925213730341853E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6064294181009782E+000         -2.0370396214387672E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6064294181009782E+000         -2.0370396214387672E+001          1.0000000000000000E+000         -1.7220002244047600E-012          8.3115957100271275E+053         -9.7881917573611189E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.7881917573611189E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5650          7.5251898408999696E+007          1.8268476753600099E+005          1.9189228392490106E+004          1.5906755775807826E+000          3.7257294569496437E+000          8.7132748471058931E+003          5.9136781143262224E+003         -9.8868477446163450E-001         -9.9999811150063034E-001          1.9925112166611847E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6055727711171883E+000         -2.0370398416571536E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6055727711171883E+000         -2.0370398416571536E+001          1.0000000000000000E+000         -1.7185982077319954E-012          8.3115830339776172E+053         -9.8075881133123916E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.8075881133123916E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5655          7.5255963298316896E+007          1.8268606443956518E+005          1.9189296505806535E+004          1.5906755775824948E+000          3.7257105861108459E+000          8.7132971214862064E+003          5.9137067813631593E+003         -9.8867730570343304E-001         -9.9999811150981999E-001          1.9925011245795134E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6047367664883208E+000         -2.0370400599462034E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6047367664883208E+000         -2.0370400599462034E+001          1.0000000000000000E+000         -1.7152845152170693E-012          8.3115704380797079E+053         -9.8265553861277826E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.8265553861277826E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5660          7.5260015493427843E+007          1.8268735978776086E+005          1.9189364537193764E+004          1.5906755775842012E+000          3.7256917381043224E+000          8.7133193690299940E+003          5.9137354139626132E+003         -9.8866970005642552E-001         -9.9999811151899853E-001          1.9924910447084960E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6038923329128014E+000         -2.0370402775026864E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6038923329128014E+000         -2.0370402775026864E+001          1.0000000000000000E+000         -1.7119440144723344E-012          8.3115578573326378E+053         -9.8457503442446370E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.8457503442446370E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5665          7.5264056366877034E+007          1.8268865401806490E+005          1.9189432509628707E+004          1.5906755775859061E+000          3.7256729065639229E+000          8.7133415972512666E+003          5.9137640217948210E+003         -9.8866198651450754E-001         -9.9999811152816886E-001          1.9924809736435234E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6030574904767274E+000         -2.0370404944802630E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6030574904767274E+000         -2.0370404944802630E+001          1.0000000000000000E+000         -1.7086477761668190E-012          8.3115452874873606E+053         -9.8647648765081507E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.8647648765081507E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5670          7.5268093084335014E+007          1.8268994944252592E+005          1.9189500544539169E+004          1.5906755775876131E+000          3.7256540578484749E+000          8.7133638458591158E+003          5.9137926559656007E+003         -9.8865374758232138E-001         -9.9999811153734730E-001          1.9924708933933744E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6022220920131360E+000         -2.0370407110329023E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6022220920131360E+000         -2.0370407110329023E+001          1.0000000000000000E+000         -1.7053557178732250E-012          8.3115327060887519E+053         -9.8838288488203848E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.8838288488203848E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5675          7.5272132162655398E+007          1.8269124825497984E+005          1.9189568757142784E+004          1.5906755775893293E+000          3.7256351600382280E+000          8.7133861525314824E+003          5.9138213649673817E+003         -9.8864603380798199E-001         -9.9999811154654994E-001          1.9924607868874316E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6013457860074798E+000         -2.0370409279254265E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6013457860074798E+000         -2.0370409279254265E+001          1.0000000000000000E+000         -1.7019096733881065E-012          8.3115200918300789E+053         -9.9038626775769542E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.9038626775769542E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5680          7.5276143614647269E+007          1.8269254068103895E+005          1.9189636634097351E+004          1.5906755775910293E+000          3.7256163553505250E+000          8.7134083493969956E+003          5.9138499327469090E+003         -9.8863819435580969E-001         -9.9999811155570684E-001          1.9924507301832242E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.6004959039801676E+000         -2.0370411434003099E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.6004959039801676E+000         -2.0370411434003099E+001          1.0000000000000000E+000         -1.6985739918047008E-012          8.3115075396415977E+053         -9.9233329778200517E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.9233329778200517E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5685          7.5280158033663854E+007          1.8269383656712255E+005          1.9189704692527946E+004          1.5906755775927375E+000          3.7255975005200996E+000          8.7134306055640627E+003          5.9138785769495862E+003         -9.8863023876321587E-001         -9.9999811156488827E-001          1.9924406466627971E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5996735170105669E+000         -2.0370413587417939E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5996735170105669E+000         -2.0370413587417939E+001          1.0000000000000000E+000         -1.6953521821016051E-012          8.3114949538935049E+053         -9.9422122846168262E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.9422122846168262E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5690          7.5284135778809205E+007          1.8269512312624790E+005          1.9189772260878832E+004          1.5906755775944212E+000          3.7255787815931525E+000          8.7134527014238356E+003          5.9139070149329573E+003         -9.8862288479616056E-001         -9.9999811157400342E-001          1.9924306358232573E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5988394140015263E+000         -2.0370415726495846E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5988394140015263E+000         -2.0370415726495846E+001          1.0000000000000000E+000         -1.6920908908492983E-012          8.3114824587738289E+053         -9.9613957272914576E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.9613957272914576E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5695          7.5288112043380320E+007          1.8269641164407111E+005          1.9189839931859420E+004          1.5906755775961108E+000          3.7255600343661017E+000          8.7134748308014841E+003          5.9139354961546051E+003         -9.8861519366693629E-001         -9.9999811158313223E-001          1.9924206098488817E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5980145118530356E+000         -2.0370417860089145E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5980145118530356E+000         -2.0370417860089145E+001          1.0000000000000000E+000         -1.6888716742181059E-012          8.3114699446752646E+053         -9.9804048460737439E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.9804048460737439E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5700          7.5292089030909806E+007          1.8269770289668161E+005          1.9189907746227429E+004          1.5906755775978070E+000          3.7255412475483469E+000          8.7134970070251147E+003          5.9139640377687956E+003         -9.8860752598885970E-001         -9.9999811159228025E-001          1.9924105627014845E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5971771934953800E+000         -2.0370419995735471E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5971771934953800E+000         -2.0370419995735471E+001          1.0000000000000000E+000         -1.6856103829625805E-012          8.3114574040606579E+053         -9.9997362708900433E+036          0.0000000000000000E+000          0.0000000000000000E+000         -9.9997362708900433E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5705          7.5296046327628344E+007          1.8269899023706323E+005          1.9189975354893370E+004          1.5906755775994936E+000          3.7255225178490505E+000          8.7135191159377900E+003          5.9139924928511609E+003         -9.8859983901465842E-001         -9.9999811160140062E-001          1.9924005461009144E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5963377844767859E+000         -2.0370422118010190E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5963377844767859E+000         -2.0370422118010190E+001          1.0000000000000000E+000         -1.6823473425005995E-012          8.3114449014856845E+053         -1.0019153155764540E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0019153155764540E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5710          7.5300005586511746E+007          1.8270028068908537E+005          1.9190043126737670E+004          1.5906755776011872E+000          3.7255037430767186E+000          8.7135412781682226E+003          5.9140210166557890E+003         -9.8859237471600914E-001         -9.9999811161054253E-001          1.9923905053953834E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5955192595260765E+000         -2.0370424243905379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5955192595260765E+000         -2.0370424243905379E+001          1.0000000000000000E+000         -1.6791713496520532E-012          8.3114323687348144E+053         -1.0038125195268806E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0038125195268806E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5715          7.5303953090345725E+007          1.8270156975683788E+005          1.9190110825644071E+004          1.5906755776028780E+000          3.7254849886427097E+000          8.7135634165034080E+003          5.9140495098061747E+003         -9.8858417665317166E-001         -9.9999811161967456E-001          1.9923804755667429E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5946889594269908E+000         -2.0370426364345217E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5946889594269908E+000         -2.0370426364345217E+001          1.0000000000000000E+000         -1.6759559323240047E-012          8.3114198494720449E+053         -1.0057405768665479E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0057405768665479E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5720          7.5307898322812602E+007          1.8270286057875407E+005          1.9190178616435824E+004          1.5906755776045736E+000          3.7254662088865453E+000          8.7135855848424453E+003          5.9140780416732414E+003         -9.8857657865838267E-001         -9.9999811162881891E-001          1.9923704321958682E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5938577234739970E+000         -2.0370428481491079E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5938577234739970E+000         -2.0370428481491079E+001          1.0000000000000000E+000         -1.6727430802624699E-012          8.3114073132172941E+053         -1.0076745185357685E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0076745185357685E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5725          7.5311831261700079E+007          1.8270414978528122E+005          1.9190246322152310E+004          1.5906755776062647E+000          3.7254474528308150E+000          8.7136077253172643E+003          5.9141065377775885E+003         -9.8856907592226695E-001         -9.9999811163795149E-001          1.9923604014999348E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5930574623247242E+000         -2.0370430593748200E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5930574623247242E+000         -2.0370430593748200E+001          1.0000000000000000E+000         -1.6696554852417699E-012          8.3113947926951634E+053         -1.0095401648966146E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0095401648966146E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5730          7.5315753274591997E+007          1.8270543783946030E+005          1.9190313967111982E+004          1.5906755776079520E+000          3.7254287137383102E+000          8.7136298458803922E+003          5.9141350083542775E+003         -9.8856143496427151E-001         -9.9999811164707586E-001          1.9923503798758979E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5922303015545314E+000         -2.0370432698738167E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5922303015545314E+000         -2.0370432698738167E+001          1.0000000000000000E+000         -1.6664703951256348E-012          8.3113822834085423E+053         -1.0114719062361230E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0114719062361230E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5735          7.5319662552919492E+007          1.8270672412911954E+005          1.9190381519166123E+004          1.5906755776096353E+000          3.7254100005144593E+000          8.7136519360190268E+003          5.9141634398723199E+003         -9.8855424398503156E-001         -9.9999811165618757E-001          1.9923403720863604E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5914413520898769E+000         -2.0370434799563736E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5914413520898769E+000         -2.0370434799563736E+001          1.0000000000000000E+000         -1.6634377477120785E-012          8.3113697913025566E+053         -1.0133181735973764E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0133181735973764E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            5740          7.5323562050308168E+007          1.8270800957159416E+005          1.9190449026491136E+004          1.5906755776113164E+000          3.7253912998130585E+000          8.7136740114874337E+003          5.9141918526082263E+003         -9.8854638594690414E-001         -9.9999811166529318E-001          1.9923303709938029E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -8.5906247975347902E+000         -2.0370436893821097E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -8.5906247975347902E+000         -2.0370436893821097E+001          1.0000000000000000E+000         -1.6603051067870771E-012          8.3113573074681428E+053         -1.0152323354763776E+037          0.0000000000000000E+000          0.0000000000000000E+000         -1.0152323354763776E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
